person_ID,gender,gender_idx,race,race_idx,education,education_lvl,age,age_min,age_max,total_experience,total_experience_min,total_experience_max,current_experience,current_experience_min,current_experience_max
20653,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20654,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
20655,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
20656,Man,2.0,Another option not listed here or prefer not to answer,8,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
20657,Man,2.0,White,7,Professional degree,5.0,25-34,25.0,34.0,1 year or less,,1.0,1 year or less,,1.0
20658,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20659,Man,2.0,White,7,Some college,2.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
20660,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
20661,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
20662,Man,2.0,White,7,High School,1.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
20663,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
20664,Man,2.0,White,7,College degree,3.0,35-44,35.0,44.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
20665,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
20666,Man,2.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
20667,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
20668,Man,2.0,White,7,College degree,3.0,45-54,45.0,54.0,5-7 years,5.0,7.0,8 - 10 years,8.0,10.0
20669,Woman,1.0,White,7,Professional degree,5.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
20670,Woman,1.0,White,7,Master's degree,4.0,18-24,18.0,24.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
20671,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
20672,Woman,1.0,White,7,PhD,,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20673,Woman,1.0,White,7,Professional degree,5.0,25-34,25.0,34.0,1 year or less,,1.0,1 year or less,,1.0
20674,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
20675,Man,2.0,White,7,PhD,,55-64,55.0,64.0,31 - 40 years,31.0,40.0,21 - 30 years,21.0,30.0
20676,Woman,1.0,White,7,PhD,,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
20677,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,2 - 4 years,2.0,4.0
20678,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20679,Man,2.0,White,7,Master's degree,4.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20680,Woman,1.0,White,7,College degree,3.0,55-64,55.0,64.0,31 - 40 years,31.0,40.0,31 - 40 years,31.0,40.0
20681,Woman,1.0,White,7,College degree,3.0,18-24,18.0,24.0,2 - 4 years,2.0,4.0,1 year or less,,1.0
20682,Man,2.0,Asian or Asian American,1,Master's degree,4.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
20683,Woman,1.0,White,7,College degree,3.0,18-24,18.0,24.0,1 year or less,,1.0,1 year or less,,1.0
20684,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20685,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
20686,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20687,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20688,Woman,1.0,White,7,College degree,3.0,45-54,45.0,54.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
20689,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20690,Man,2.0,White,7,Master's degree,4.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
20691,Woman,1.0,Asian or Asian American,1,Master's degree,4.0,18-24,18.0,24.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
20692,Man,2.0,White,7,PhD,,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20693,Man,2.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20694,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
20695,Woman,1.0,Black or African American,2,Some college,2.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,11 - 20 years,11.0,20.0
20696,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20697,Woman,1.0,White,7,PhD,,35-44,35.0,44.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
20698,Man,2.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20699,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20700,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
20701,Man,2.0,Asian or Asian American,1,Master's degree,4.0,18-24,18.0,24.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
20702,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,2 - 4 years,2.0,4.0
20703,Woman,1.0,"Hispanic, Latino, or Spanish origin",4,College degree,3.0,18-24,18.0,24.0,1 year or less,,1.0,1 year or less,,1.0
20704,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20705,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20706,Woman,1.0,Another option not listed here or prefer not to answer,8,College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,2 - 4 years,2.0,4.0
20707,Woman,1.0,"Asian or Asian American, White","1,7",Master's degree,4.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
20708,Woman,1.0,Asian or Asian American,1,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20709,Woman,1.0,"Asian or Asian American, White","1,7",Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
20710,Non-binary,3.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20711,Woman,1.0,White,7,,,35-44,35.0,44.0,11 - 20 years,11.0,20.0,2 - 4 years,2.0,4.0
20712,Woman,1.0,"Asian or Asian American, White","1,7",Master's degree,4.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,1 year or less,,1.0
20713,Non-binary,3.0,White,7,Master's degree,4.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
20714,Man,2.0,White,7,Master's degree,4.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
20715,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
20716,Other,4.0,White,7,College degree,3.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
20717,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
20718,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
20719,Man,2.0,"Asian or Asian American, White, Another option not listed here or prefer not to answer","1,7,8",Some college,2.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,2 - 4 years,2.0,4.0
20720,Man,2.0,White,7,Master's degree,4.0,55-64,55.0,64.0,31 - 40 years,31.0,40.0,31 - 40 years,31.0,40.0
20721,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
20722,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
20723,Woman,1.0,White,7,PhD,,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
20724,Woman,1.0,White,7,Master's degree,4.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
20725,Woman,1.0,White,7,Some college,2.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
20726,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
20727,Woman,1.0,White,7,Some college,2.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
20728,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20729,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
20730,Man,2.0,Asian or Asian American,1,PhD,,35-44,35.0,44.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
20731,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20732,Woman,1.0,White,7,PhD,,25-34,25.0,34.0,1 year or less,,1.0,1 year or less,,1.0
20733,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
20734,Man,2.0,White,7,Master's degree,4.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,8 - 10 years,8.0,10.0
20735,Woman,1.0,White,7,PhD,,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
20736,Woman,1.0,White,7,Master's degree,4.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
20737,Woman,1.0,White,7,PhD,,25-34,25.0,34.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
20738,Woman,1.0,White,7,PhD,,35-44,35.0,44.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
20739,Man,2.0,White,7,PhD,,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20740,Woman,1.0,"Hispanic, Latino, or Spanish origin",4,Some college,2.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20741,Woman,1.0,"Hispanic, Latino, or Spanish origin, White","4,7",Master's degree,4.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
20742,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20743,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20744,Woman,1.0,Asian or Asian American,1,Master's degree,4.0,35-44,35.0,44.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
20745,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
20746,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20747,Man,2.0,White,7,College degree,3.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
20748,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20749,Other,4.0,White,7,College degree,3.0,35-44,35.0,44.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20750,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
20751,Other,4.0,White,7,PhD,,35-44,35.0,44.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
20752,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
20753,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
20754,Woman,1.0,White,7,Some college,2.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,5-7 years,5.0,7.0
20755,Woman,1.0,,,Professional degree,5.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
20756,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
20757,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
20758,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
20759,Man,2.0,White,7,College degree,3.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
20760,Man,2.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20761,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
20762,Man,2.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20763,Woman,1.0,Black or African American,2,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
20764,Woman,1.0,White,7,Master's degree,4.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
20765,Man,2.0,Asian or Asian American,1,College degree,3.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
20766,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20767,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
20768,Man,2.0,White,7,Some college,2.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,2 - 4 years,2.0,4.0
20769,Man,2.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
20770,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
20771,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,2 - 4 years,2.0,4.0
20772,Woman,1.0,White,7,Master's degree,4.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
20773,,,,,,,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
20774,Man,2.0,White,7,High School,1.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20775,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
20776,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20777,Man,2.0,White,7,College degree,3.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
20778,Woman,1.0,White,7,College degree,3.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,8 - 10 years,8.0,10.0
20779,Woman,1.0,Black or African American,2,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20780,Man,2.0,"Hispanic, Latino, or Spanish origin",4,,,25-34,25.0,34.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
20781,Woman,1.0,White,7,College degree,3.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
20782,Woman,1.0,White,7,High School,1.0,65 or over,65.0,,31 - 40 years,31.0,40.0,5-7 years,5.0,7.0
20783,Woman,1.0,"Black or African American, Hispanic, Latino, or Spanish origin","2,4",College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20784,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20785,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20786,Woman,1.0,Black or African American,2,Professional degree,5.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20787,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20788,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,1 year or less,,1.0
20789,Woman,1.0,White,7,College degree,3.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
20790,Man,2.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20791,Woman,1.0,"Black or African American, White","2,7",Some college,2.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,1 year or less,,1.0
20792,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
20793,Woman,1.0,White,7,College degree,3.0,45-54,45.0,54.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20794,Woman,1.0,White,7,College degree,3.0,45-54,45.0,54.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20795,Man,2.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,2 - 4 years,2.0,4.0
20796,Man,2.0,Asian or Asian American,1,College degree,3.0,18-24,18.0,24.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
20797,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
20798,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,1 year or less,,1.0
20799,Woman,1.0,Asian or Asian American,1,Professional degree,5.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20800,Man,2.0,White,7,PhD,,45-54,45.0,54.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20801,Man,2.0,White,7,PhD,,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20802,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
20803,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
20804,Woman,1.0,White,7,Some college,2.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
20805,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,1 year or less,,1.0
20806,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
20807,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
20808,Woman,1.0,Asian or Asian American,1,College degree,3.0,18-24,18.0,24.0,1 year or less,,1.0,1 year or less,,1.0
20809,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,5-7 years,5.0,7.0,8 - 10 years,8.0,10.0
20810,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
20811,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20812,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20813,Woman,1.0,White,7,Master's degree,4.0,25-34,25.0,34.0,5-7 years,5.0,7.0,2 - 4 years,2.0,4.0
20814,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20815,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
20816,Woman,1.0,Asian or Asian American,1,College degree,3.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20817,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20818,Woman,1.0,White,7,Master's degree,4.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
20819,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20820,Man,2.0,White,7,College degree,3.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
20821,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,1 year or less,,1.0
20822,Woman,1.0,White,7,Some college,2.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,2 - 4 years,2.0,4.0
20823,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20824,Woman,1.0,White,7,Master's degree,4.0,45-54,45.0,54.0,31 - 40 years,31.0,40.0,21 - 30 years,21.0,30.0
20825,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
20826,Non-binary,3.0,Middle Eastern or Northern African,5,College degree,3.0,18-24,18.0,24.0,1 year or less,,1.0,2 - 4 years,2.0,4.0
20827,Woman,1.0,Another option not listed here or prefer not to answer,8,Some college,2.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20828,Man,2.0,White,7,Master's degree,4.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
20829,Woman,1.0,White,7,College degree,3.0,18-24,18.0,24.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
20830,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20831,Woman,1.0,Asian or Asian American,1,Master's degree,4.0,35-44,35.0,44.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
20832,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
20833,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
20834,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20835,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20836,Woman,1.0,"Asian or Asian American, White","1,7",College degree,3.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
20837,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20838,Man,2.0,White,7,College degree,3.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,11 - 20 years,11.0,20.0
20839,Non-binary,3.0,White,7,Master's degree,4.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
20840,Woman,1.0,Asian or Asian American,1,College degree,3.0,35-44,35.0,44.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
20841,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
20842,Woman,1.0,White,7,PhD,,25-34,25.0,34.0,5-7 years,5.0,7.0,1 year or less,,1.0
20843,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20844,Woman,1.0,Asian or Asian American,1,College degree,3.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
20845,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,5-7 years,5.0,7.0,5-7 years,5.0,7.0
20846,Woman,1.0,"Asian or Asian American, White","1,7",PhD,,35-44,35.0,44.0,8 - 10 years,8.0,10.0,2 - 4 years,2.0,4.0
20847,Woman,1.0,White,7,Master's degree,4.0,45-54,45.0,54.0,21 - 30 years,21.0,30.0,21 - 30 years,21.0,30.0
20848,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,2 - 4 years,2.0,4.0,2 - 4 years,2.0,4.0
20849,Woman,1.0,White,7,Some college,2.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,2 - 4 years,2.0,4.0
20850,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20851,Man,2.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20852,Man,2.0,White,7,College degree,3.0,25-34,25.0,34.0,8 - 10 years,8.0,10.0,5-7 years,5.0,7.0
20853,Woman,1.0,White,7,College degree,3.0,25-34,25.0,34.0,11 - 20 years,11.0,20.0,5-7 years,5.0,7.0
20854,Woman,1.0,White,7,College degree,3.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
20855,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,8 - 10 years,8.0,10.0
20856,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,8 - 10 years,8.0,10.0,8 - 10 years,8.0,10.0
20857,Other,4.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,2 - 4 years,2.0,4.0
20858,Woman,1.0,White,7,Master's degree,4.0,35-44,35.0,44.0,11 - 20 years,11.0,20.0,11 - 20 years,11.0,20.0
